Country,Q182,Q184,Q185,Q186,Q188,Q275,Q172P
New Zealand,10,NA,NA,NA,NA,5,2
New Zealand,NA,10,10,10,1,3,1
New Zealand,NA,9,10,8,10,3,8
New Zealand,1,8,10,1,10,2,7
New Zealand,NA,5,10,5,9,2,7
New Zealand,8,8,8,8,8,5,1
New Zealand,10,8,10,10,7,6,2
New Zealand,10,10,10,10,10,6,1
New Zealand,NA,10,10,NA,10,5,1
New Zealand,3,5,10,8,1,2,5
New Zealand,2,9,9,1,10,NA,1
New Zealand,1,5,1,3,5,5,8
New Zealand,8,8,8,8,8,7,2
New Zealand,9,8,9,9,8,6,1
New Zealand,10,8,10,10,8,6,1
New Zealand,10,5,10,10,8,6,1
New Zealand,10,9,9,7,8,5,1
New Zealand,3,5,5,5,5,4,5
New Zealand,7,2,4,8,2,6,6
New Zealand,10,8,10,10,7,5,1
New Zealand,1,5,5,1,1,2,7
New Zealand,NA,NA,7,7,NA,5,1
New Zealand,6,7,9,9,10,5,3
New Zealand,10,9,10,10,7,6,1
New Zealand,7,10,10,7,6,7,8
New Zealand,NA,10,10,10,10,5,1
New Zealand,8,9,9,NA,10,2,1
New Zealand,10,10,10,10,10,3,1
New Zealand,10,9,10,10,8,6,2
New Zealand,10,8,9,10,7,5,1
New Zealand,10,9,10,10,10,2,5
New Zealand,6,6,6,6,8,4,4
New Zealand,10,NA,7,7,4,5,2
New Zealand,10,NA,10,10,NA,2,1
New Zealand,10,10,10,10,10,7,5
New Zealand,9,9,8,9,7,3,1
New Zealand,10,10,10,10,8,6,1
New Zealand,9,8,9,10,5,7,6
New Zealand,10,10,10,10,8,2,1
New Zealand,1,7,7,2,5,5,1
New Zealand,10,7,10,10,10,4,1
New Zealand,NA,NA,NA,NA,7,5,1
New Zealand,9,7,7,7,4,6,1
New Zealand,1,5,5,10,2,2,1
New Zealand,NA,NA,NA,NA,NA,3,8
New Zealand,10,8,8,8,9,3,1
New Zealand,10,10,10,10,8,3,1
New Zealand,10,10,10,10,10,5,1
New Zealand,7,10,8,10,7,5,1
New Zealand,3,4,6,5,6,5,7
New Zealand,3,7,8,10,9,5,1
New Zealand,8,7,8,8,7,6,7
New Zealand,1,5,7,1,1,2,8
New Zealand,1,3,4,1,1,5,8
New Zealand,10,10,10,10,10,6,1
New Zealand,10,5,5,2,8,3,8
New Zealand,NA,NA,NA,NA,NA,4,NA
New Zealand,10,4,8,10,8,7,1
New Zealand,10,8,8,8,9,6,5
New Zealand,9,10,10,10,5,5,2
New Zealand,8,5,5,10,5,2,1
New Zealand,10,8,8,10,8,3,1
New Zealand,1,4,4,4,7,4,8
New Zealand,10,10,10,10,7,4,1
New Zealand,7,10,8,10,8,5,1
New Zealand,1,8,8,8,10,3,2
New Zealand,10,9,9,9,10,5,6
New Zealand,10,10,10,10,10,3,1
New Zealand,1,6,10,10,10,2,6
New Zealand,10,10,10,10,10,5,1
New Zealand,NA,NA,NA,NA,10,0,6
New Zealand,10,5,6,6,6,3,1
New Zealand,9,5,5,9,9,5,1
New Zealand,1,3,5,1,1,5,8
New Zealand,1,5,6,7,9,NA,6
New Zealand,10,3,8,10,NA,7,2
New Zealand,1,1,1,8,1,2,4
New Zealand,NA,NA,NA,NA,NA,2,2
New Zealand,NA,5,5,NA,4,5,7
New Zealand,5,5,5,10,10,6,1
New Zealand,NA,1,6,NA,6,4,6
New Zealand,10,9,10,10,NA,3,1
New Zealand,10,9,9,10,9,5,1
New Zealand,10,8,9,10,9,5,1
New Zealand,NA,8,8,8,4,2,1
New Zealand,NA,7,8,10,10,2,1
New Zealand,10,9,10,10,10,7,6
New Zealand,1,7,8,9,9,3,1
New Zealand,NA,NA,NA,NA,NA,3,8
New Zealand,5,5,5,5,5,5,1
New Zealand,9,3,6,6,9,5,7
New Zealand,9,2,9,9,4,5,1
New Zealand,NA,NA,6,6,7,2,8
New Zealand,6,6,8,9,9,5,1
New Zealand,1,1,6,3,1,4,8
New Zealand,2,2,10,10,10,NA,7
New Zealand,10,10,10,10,10,5,1
New Zealand,1,5,5,2,2,4,8
New Zealand,10,8,9,10,8,3,1
New Zealand,7,10,6,10,8,5,1
New Zealand,6,10,10,10,9,5,1
New Zealand,NA,1,8,5,1,5,7
New Zealand,10,8,9,10,6,2,1
New Zealand,10,10,10,10,8,6,1
New Zealand,NA,NA,NA,NA,NA,8,1
New Zealand,9,10,9,10,9,3,1
New Zealand,NA,1,NA,1,1,0,NA
New Zealand,8,5,5,5,8,3,6
New Zealand,9,10,10,10,9,0,1
New Zealand,8,8,8,10,9,3,1
New Zealand,5,10,6,6,1,5,7
New Zealand,5,10,10,10,10,2,2
New Zealand,9,8,8,10,8,7,2
New Zealand,1,1,1,1,1,4,8
New Zealand,8,8,8,7,7,6,1
New Zealand,8,8,8,8,8,3,2
New Zealand,4,10,10,6,10,3,1
New Zealand,8,8,10,10,8,5,6
New Zealand,10,5,5,10,6,8,2
New Zealand,10,7,10,10,10,3,2
New Zealand,10,10,10,10,10,5,1
New Zealand,3,3,4,2,2,7,8
New Zealand,10,4,5,10,6,3,1
New Zealand,8,4,5,5,8,2,7
New Zealand,6,5,5,5,5,3,7
New Zealand,8,8,8,8,8,5,1
New Zealand,6,8,9,10,8,4,7
New Zealand,NA,NA,5,5,NA,4,1
New Zealand,10,7,10,5,10,2,7
New Zealand,5,8,5,8,NA,5,NA
New Zealand,9,6,8,NA,NA,3,2
New Zealand,NA,9,8,10,9,5,1
New Zealand,10,9,9,10,10,3,1
New Zealand,1,6,8,6,10,4,1
New Zealand,5,7,6,6,9,4,1
New Zealand,10,NA,NA,NA,8,7,8
New Zealand,5,1,6,6,1,6,8
New Zealand,10,10,10,10,10,NA,1
New Zealand,7,NA,7,5,8,5,5
New Zealand,10,1,8,8,7,2,2
New Zealand,1,1,7,7,1,7,8
New Zealand,9,8,8,8,8,5,1
New Zealand,10,10,10,10,10,5,1
New Zealand,10,9,9,9,1,7,2
New Zealand,10,10,10,10,10,6,1
New Zealand,5,1,5,5,5,5,8
New Zealand,10,9,9,9,7,7,2
New Zealand,8,3,7,5,8,6,6
New Zealand,NA,10,10,8,10,5,1
New Zealand,9,9,9,9,9,5,1
New Zealand,8,8,7,7,10,4,7
New Zealand,6,6,6,8,9,5,5
New Zealand,9,8,9,10,3,6,1
New Zealand,10,9,9,10,2,7,1
New Zealand,6,8,8,6,8,2,4
New Zealand,8,8,7,7,7,6,1
New Zealand,1,NA,NA,NA,NA,2,8
New Zealand,9,5,8,8,8,2,5
New Zealand,NA,8,8,9,NA,2,1
New Zealand,5,5,7,6,8,4,1
New Zealand,10,10,10,10,8,5,1
New Zealand,10,10,10,10,10,3,1
New Zealand,3,3,3,6,7,5,2
New Zealand,NA,NA,NA,NA,NA,NA,NA
New Zealand,5,10,10,10,10,4,1
New Zealand,2,NA,NA,NA,NA,2,5
New Zealand,10,10,10,10,10,5,1
New Zealand,10,9,10,10,7,6,1
New Zealand,8,9,9,9,6,5,1
New Zealand,5,5,5,7,5,0,2
New Zealand,4,2,5,7,1,6,8
New Zealand,1,1,3,3,1,6,8
New Zealand,4,4,8,2,4,3,8
New Zealand,10,6,6,10,6,6,1
New Zealand,10,10,10,10,8,2,1
New Zealand,10,10,10,10,6,5,1
New Zealand,2,2,6,1,7,6,8
New Zealand,10,10,10,10,9,6,2
New Zealand,NA,5,5,9,8,5,1
New Zealand,NA,4,9,10,8,0,NA
New Zealand,3,1,3,1,1,6,8
New Zealand,9,10,10,9,NA,6,1
New Zealand,10,10,10,10,9,6,1
New Zealand,10,9,10,10,10,7,1
New Zealand,2,8,8,9,5,5,2
New Zealand,NA,6,6,7,7,5,NA
New Zealand,10,6,9,10,6,2,1
New Zealand,10,10,10,10,9,5,1
New Zealand,10,10,10,10,10,4,8
New Zealand,NA,NA,NA,NA,6,2,1
New Zealand,10,4,7,7,NA,2,1
New Zealand,5,NA,5,5,5,0,7
New Zealand,10,10,10,10,10,0,6
New Zealand,NA,10,10,10,NA,1,1
New Zealand,10,10,10,10,10,7,1
New Zealand,1,1,5,1,5,5,8
New Zealand,9,9,9,8,9,5,1
New Zealand,NA,5,5,5,7,4,2
New Zealand,NA,8,8,8,9,3,NA
New Zealand,NA,NA,NA,NA,NA,5,NA
New Zealand,1,1,7,1,4,2,6
New Zealand,10,8,10,10,8,4,1
New Zealand,9,9,9,9,9,7,1
New Zealand,8,9,10,9,8,5,3
New Zealand,10,5,5,10,9,6,6
New Zealand,10,10,10,10,10,3,1
New Zealand,10,9,10,10,10,5,1
New Zealand,10,8,8,10,7,5,1
New Zealand,9,5,10,9,5,3,3
New Zealand,1,3,5,7,9,4,1
New Zealand,8,3,8,6,8,5,6
New Zealand,10,7,10,10,8,3,6
New Zealand,6,2,9,10,10,4,1
New Zealand,10,7,10,10,7,3,1
New Zealand,10,8,10,10,8,7,6
New Zealand,10,10,10,10,10,7,1
New Zealand,10,6,8,9,2,6,7
New Zealand,10,10,8,10,10,5,2
New Zealand,1,8,9,9,10,3,1
New Zealand,10,8,8,10,5,5,1
New Zealand,10,10,10,10,10,3,6
New Zealand,4,5,5,4,4,3,8
New Zealand,9,3,4,9,4,5,6
New Zealand,1,4,9,9,8,5,6
New Zealand,2,2,2,1,2,6,6
New Zealand,10,9,8,9,9,3,1
New Zealand,10,8,10,10,9,6,1
New Zealand,10,NA,NA,NA,NA,6,3
New Zealand,1,2,3,1,1,6,8
New Zealand,10,10,10,10,6,2,2
New Zealand,9,7,5,8,9,5,2
New Zealand,1,8,8,1,8,2,5
New Zealand,9,4,4,7,8,6,7
New Zealand,10,10,10,10,NA,NA,1
New Zealand,10,8,NA,10,8,5,2
New Zealand,NA,1,10,10,10,4,1
New Zealand,5,5,5,5,8,5,1
New Zealand,5,1,5,5,1,7,8
New Zealand,1,NA,NA,NA,6,3,7
New Zealand,10,8,9,9,10,1,1
New Zealand,10,7,8,9,8,5,3
New Zealand,5,9,10,9,9,4,1
New Zealand,NA,NA,NA,NA,1,6,7
New Zealand,10,10,10,10,8,6,1
New Zealand,NA,6,8,8,3,3,1
New Zealand,8,2,10,9,9,5,2
New Zealand,1,1,10,1,10,2,6
New Zealand,1,9,5,10,5,2,1
New Zealand,1,1,7,1,1,4,8
New Zealand,5,5,5,5,8,5,1
New Zealand,8,5,8,7,5,5,1
New Zealand,NA,1,5,1,1,4,NA
New Zealand,10,9,10,10,9,7,1
New Zealand,10,5,8,9,8,2,1
New Zealand,1,4,6,6,6,4,6
New Zealand,10,10,10,10,9,7,1
New Zealand,5,4,6,8,9,3,1
New Zealand,10,8,10,10,9,5,1
New Zealand,NA,9,9,3,10,5,1
New Zealand,10,9,10,10,8,5,5
New Zealand,10,10,1,8,7,6,3
New Zealand,8,10,10,10,8,3,1
New Zealand,5,5,5,9,6,5,1
New Zealand,NA,10,10,10,10,6,1
New Zealand,NA,9,9,9,9,2,1
New Zealand,10,10,10,10,8,6,2
New Zealand,10,8,8,10,6,5,7
New Zealand,9,10,10,10,10,5,8
New Zealand,NA,NA,NA,NA,NA,0,2
New Zealand,10,7,7,10,8,5,1
New Zealand,10,6,9,9,6,6,1
New Zealand,6,8,9,7,9,2,1
New Zealand,10,10,NA,10,NA,5,8
New Zealand,3,6,8,8,10,5,6
New Zealand,10,7,8,10,9,3,6
New Zealand,10,7,9,9,7,5,1
New Zealand,10,5,5,10,8,5,1
New Zealand,10,9,10,10,4,6,1
New Zealand,10,6,6,6,6,5,7
New Zealand,10,8,8,8,10,5,6
New Zealand,10,2,5,9,1,6,7
New Zealand,10,6,9,10,6,5,1
New Zealand,5,1,6,8,3,3,8
New Zealand,1,9,9,7,7,5,1
New Zealand,5,2,5,5,1,6,8
New Zealand,5,9,9,10,7,3,1
New Zealand,6,6,6,6,6,3,8
New Zealand,5,8,7,10,9,7,1
New Zealand,10,10,9,9,8,5,2
New Zealand,4,1,4,4,5,6,1
New Zealand,10,9,9,9,8,7,5
New Zealand,10,3,8,10,9,6,6
New Zealand,10,6,6,6,1,5,2
New Zealand,1,1,2,1,1,5,8
New Zealand,10,8,8,10,NA,8,7
New Zealand,NA,10,10,NA,9,6,7
New Zealand,NA,8,8,8,9,3,1
New Zealand,NA,NA,NA,NA,7,5,7
New Zealand,NA,5,5,5,3,6,5
New Zealand,10,9,9,9,6,7,1
New Zealand,10,8,8,9,9,5,1
New Zealand,1,NA,NA,NA,NA,0,5
New Zealand,5,10,10,9,9,4,1
New Zealand,10,10,8,8,8,6,1
New Zealand,10,7,10,10,10,3,1
New Zealand,1,6,10,8,10,6,7
New Zealand,8,6,8,8,5,4,1
New Zealand,10,10,10,10,10,6,1
New Zealand,8,7,8,8,3,1,1
New Zealand,1,1,6,6,1,2,5
New Zealand,NA,5,5,5,NA,5,1
New Zealand,10,10,10,10,9,6,1
New Zealand,8,5,9,5,7,6,8
New Zealand,NA,NA,NA,NA,NA,3,6
New Zealand,1,1,6,6,5,5,6
New Zealand,10,5,7,10,10,5,1
New Zealand,9,5,5,5,7,2,2
New Zealand,10,4,10,10,7,7,1
New Zealand,10,8,10,10,3,5,1
New Zealand,5,8,10,10,10,3,1
New Zealand,10,10,6,10,10,4,1
New Zealand,8,4,8,8,8,4,2
New Zealand,5,2,2,5,10,3,2
New Zealand,1,5,5,1,1,6,8
New Zealand,5,1,7,1,5,3,7
New Zealand,4,5,5,5,7,2,2
New Zealand,1,5,10,10,8,5,1
New Zealand,5,8,NA,10,8,6,1
New Zealand,7,8,9,10,10,3,5
New Zealand,10,10,10,10,10,7,3
New Zealand,2,8,5,5,5,3,2
New Zealand,10,10,5,10,10,5,2
New Zealand,10,10,10,10,8,5,1
New Zealand,1,4,5,2,8,2,7
New Zealand,4,8,5,8,8,5,1
New Zealand,1,2,5,1,1,2,8
New Zealand,10,9,9,9,8,8,1
New Zealand,10,1,10,10,7,5,6
New Zealand,NA,10,10,10,10,5,1
New Zealand,6,8,5,9,1,4,2
New Zealand,9,8,9,9,6,3,1
New Zealand,10,10,10,10,10,4,1
New Zealand,10,3,10,10,5,1,1
New Zealand,10,6,6,10,7,5,1
New Zealand,2,5,5,5,3,5,1
New Zealand,1,1,1,1,NA,4,2
New Zealand,10,5,5,10,10,7,1
New Zealand,9,5,8,8,8,5,1
New Zealand,5,5,10,10,10,4,1
New Zealand,10,10,10,10,10,6,1
New Zealand,10,4,5,8,8,5,1
New Zealand,5,5,5,8,10,3,5
New Zealand,NA,5,7,10,8,5,1
New Zealand,8,8,8,10,8,3,1
New Zealand,NA,5,5,NA,8,2,1
New Zealand,10,9,9,10,8,7,1
New Zealand,NA,10,10,10,10,3,2
New Zealand,10,5,8,10,10,5,1
New Zealand,3,9,7,8,9,2,1
New Zealand,10,NA,NA,NA,NA,2,3
New Zealand,1,1,2,3,5,6,4
New Zealand,10,5,2,2,5,5,1
New Zealand,NA,9,9,1,5,6,8
New Zealand,10,6,6,10,8,6,1
New Zealand,7,10,10,10,10,2,1
New Zealand,6,10,10,6,10,3,2
New Zealand,10,9,8,8,9,6,1
New Zealand,10,10,10,10,10,5,1
New Zealand,10,5,10,10,10,5,1
New Zealand,10,10,10,10,8,5,1
New Zealand,8,8,5,8,7,5,1
New Zealand,7,5,7,8,8,5,6
New Zealand,9,10,10,10,5,3,1
New Zealand,6,8,8,9,8,3,2
New Zealand,10,8,10,10,8,6,2
New Zealand,6,1,6,6,10,1,7
New Zealand,NA,NA,NA,NA,NA,2,1
New Zealand,5,1,5,5,2,2,8
New Zealand,10,10,10,10,8,3,3
New Zealand,5,5,5,5,6,4,1
New Zealand,1,NA,NA,NA,NA,5,1
New Zealand,9,6,6,9,10,3,1
New Zealand,10,10,10,10,10,5,1
New Zealand,10,9,10,4,4,5,1
New Zealand,10,7,8,10,8,6,6
New Zealand,1,8,8,8,8,2,1
New Zealand,7,1,7,4,1,6,5
New Zealand,10,8,10,10,10,6,1
New Zealand,7,8,8,9,10,6,1
New Zealand,10,10,10,10,10,7,1
New Zealand,5,2,5,8,4,5,7
New Zealand,8,3,8,9,5,2,2
New Zealand,NA,NA,NA,NA,7,6,1
New Zealand,10,10,10,10,7,6,1
New Zealand,4,6,5,6,7,NA,2
New Zealand,7,8,8,8,8,6,2
New Zealand,1,3,7,3,2,5,5
New Zealand,10,9,9,9,7,5,1
New Zealand,10,10,7,10,10,7,7
New Zealand,10,NA,10,10,NA,6,8
New Zealand,10,7,7,7,5,2,7
New Zealand,3,2,3,3,2,6,8
New Zealand,5,5,5,5,8,4,1
New Zealand,2,6,8,10,9,5,1
New Zealand,1,3,6,6,NA,2,1
New Zealand,10,8,7,10,10,6,1
New Zealand,5,5,5,2,5,3,6
New Zealand,NA,10,10,10,10,4,1
New Zealand,10,8,10,10,6,5,6
New Zealand,10,10,10,10,7,5,1
New Zealand,10,10,10,10,10,7,7
New Zealand,10,10,10,10,5,6,1
New Zealand,10,5,5,3,10,4,1
New Zealand,1,1,4,5,5,3,7
New Zealand,10,10,8,8,8,5,1
New Zealand,NA,7,8,8,9,4,1
New Zealand,8,3,3,3,3,6,7
New Zealand,NA,8,8,10,6,5,7
New Zealand,10,NA,NA,NA,NA,6,1
New Zealand,1,NA,1,1,1,2,5
New Zealand,10,10,10,10,10,3,1
New Zealand,10,NA,NA,NA,NA,5,2
New Zealand,10,9,10,10,8,5,1
New Zealand,NA,9,7,9,9,8,NA
New Zealand,3,8,9,9,9,5,1
New Zealand,NA,10,10,10,10,3,1
New Zealand,NA,4,3,NA,NA,3,2
New Zealand,7,4,5,5,NA,6,6
New Zealand,10,8,8,8,8,6,2
New Zealand,10,7,10,10,8,3,1
New Zealand,10,9,9,9,7,7,1
New Zealand,10,9,10,10,7,6,1
New Zealand,10,10,10,10,10,3,1
New Zealand,5,5,5,7,7,2,1
New Zealand,3,3,3,5,9,5,6
New Zealand,2,5,5,1,8,3,1
New Zealand,10,10,10,10,6,7,1
New Zealand,NA,NA,9,10,8,6,1
New Zealand,7,NA,NA,NA,NA,3,5
New Zealand,10,8,8,10,8,6,1
New Zealand,10,10,10,10,10,3,NA
New Zealand,3,3,3,8,4,6,4
New Zealand,10,10,10,10,NA,5,1
New Zealand,1,2,5,1,2,6,8
New Zealand,10,10,10,10,8,7,1
New Zealand,10,5,8,8,8,5,4
New Zealand,10,7,NA,5,NA,5,1
New Zealand,10,10,10,10,10,NA,1
New Zealand,10,7,10,10,8,3,1
New Zealand,NA,NA,NA,NA,NA,4,8
New Zealand,10,5,8,10,8,4,6
New Zealand,10,10,9,10,8,5,1
New Zealand,10,8,8,10,9,6,1
New Zealand,10,9,10,10,10,4,1
New Zealand,2,8,8,10,10,4,1
New Zealand,6,9,9,9,7,3,1
New Zealand,1,2,5,1,5,6,8
New Zealand,1,8,10,10,10,2,5
New Zealand,10,7,1,10,8,4,3
New Zealand,NA,7,7,6,6,2,NA
New Zealand,10,10,10,10,10,5,2
New Zealand,6,1,6,6,1,5,8
New Zealand,1,7,8,NA,8,4,1
New Zealand,6,1,7,NA,1,6,8
New Zealand,NA,2,5,5,1,3,6
New Zealand,6,4,4,6,1,2,6
New Zealand,1,2,2,2,2,2,1
New Zealand,3,3,3,4,1,6,8
New Zealand,10,8,8,10,8,7,8
New Zealand,NA,NA,NA,NA,NA,0,7
New Zealand,10,10,10,10,8,6,1
New Zealand,5,3,10,10,8,5,6
New Zealand,10,9,9,10,9,5,1
New Zealand,5,10,10,5,4,8,1
New Zealand,6,4,10,10,10,5,1
New Zealand,5,4,6,6,5,3,1
New Zealand,6,6,8,6,8,3,2
New Zealand,9,5,7,8,9,4,1
New Zealand,5,5,2,10,10,4,1
New Zealand,NA,1,1,NA,7,4,7
New Zealand,9,9,10,10,9,5,5
New Zealand,10,7,10,10,10,3,1
New Zealand,9,10,10,10,10,6,1
New Zealand,10,10,10,10,7,6,1
New Zealand,1,NA,NA,NA,5,NA,5
New Zealand,9,3,5,5,5,NA,2
New Zealand,3,8,8,8,8,2,1
New Zealand,NA,6,6,6,8,3,1
New Zealand,2,2,6,1,1,5,6
New Zealand,1,1,5,1,1,2,7
New Zealand,1,1,2,6,1,2,5
New Zealand,5,5,NA,8,10,2,2
New Zealand,7,7,8,8,10,2,1
New Zealand,5,2,3,6,2,5,2
New Zealand,9,3,3,3,2,4,8
New Zealand,5,5,7,4,6,5,8
New Zealand,8,8,10,8,9,5,1
New Zealand,10,9,9,9,5,7,6
New Zealand,9,2,6,9,6,5,7
New Zealand,7,10,10,10,NA,3,1
New Zealand,1,7,7,1,9,6,8
New Zealand,6,3,6,1,1,6,8
New Zealand,10,10,10,10,8,5,1
New Zealand,NA,1,3,5,1,2,NA
New Zealand,NA,NA,6,6,6,5,3
New Zealand,NA,1,10,NA,NA,0,7
New Zealand,10,NA,NA,NA,NA,4,1
New Zealand,NA,NA,NA,NA,NA,NA,NA
New Zealand,NA,10,10,8,NA,3,1
New Zealand,NA,NA,NA,NA,10,5,7
New Zealand,10,10,10,10,10,7,1
New Zealand,10,7,8,8,6,3,7
New Zealand,6,10,10,9,10,2,1
New Zealand,10,10,10,10,8,7,1
New Zealand,NA,9,10,10,6,5,1
New Zealand,10,9,1,1,1,3,8
New Zealand,10,8,5,9,10,3,1
New Zealand,10,9,10,10,7,5,1
New Zealand,10,5,8,8,10,4,1
New Zealand,1,5,5,5,8,2,2
New Zealand,10,5,5,8,5,3,1
New Zealand,10,8,8,10,8,6,2
New Zealand,10,9,9,9,10,5,1
New Zealand,NA,1,5,8,2,3,6
New Zealand,10,10,10,10,10,3,1
New Zealand,6,8,8,10,8,4,1
New Zealand,1,1,5,5,1,2,8
New Zealand,NA,6,6,NA,10,NA,2
New Zealand,NA,10,10,10,10,3,1
New Zealand,10,8,8,10,9,3,1
New Zealand,NA,10,10,10,NA,5,6
New Zealand,NA,10,8,8,10,2,1
New Zealand,5,7,8,8,7,5,1
New Zealand,10,10,10,10,10,5,4
New Zealand,10,7,10,10,8,6,1
New Zealand,8,NA,NA,NA,NA,6,5
New Zealand,1,4,4,4,5,1,8
New Zealand,5,6,5,4,5,NA,8
New Zealand,1,10,10,10,10,3,1
New Zealand,10,10,10,10,NA,7,2
New Zealand,3,5,5,5,5,5,2
New Zealand,NA,5,5,5,5,2,7
New Zealand,1,1,8,1,1,6,8
New Zealand,1,1,8,1,7,5,8
New Zealand,10,10,10,10,10,6,1
New Zealand,1,10,10,10,10,4,1
New Zealand,1,1,10,10,5,4,1
New Zealand,8,10,10,10,10,2,2
New Zealand,10,7,10,NA,10,NA,1
New Zealand,NA,10,10,10,8,6,NA
New Zealand,6,8,8,8,10,2,2
New Zealand,1,1,10,1,1,3,8
New Zealand,3,1,5,4,3,NA,1
New Zealand,10,NA,8,8,8,2,1
New Zealand,NA,NA,NA,NA,NA,4,1
New Zealand,10,10,10,10,8,5,5
New Zealand,10,10,10,10,8,5,1
New Zealand,10,8,8,10,9,6,1
New Zealand,10,2,7,10,4,6,1
New Zealand,9,9,9,10,10,3,6
New Zealand,1,10,10,10,9,3,1
New Zealand,10,9,10,10,9,5,5
New Zealand,NA,5,5,10,8,3,7
New Zealand,NA,NA,NA,10,1,6,1
New Zealand,1,1,6,1,1,3,6
New Zealand,10,10,10,10,8,7,1
New Zealand,10,8,8,8,8,6,2
New Zealand,10,8,10,10,8,7,1
New Zealand,NA,10,10,10,7,5,8
New Zealand,NA,9,10,10,8,5,5
New Zealand,1,5,5,5,8,3,5
New Zealand,4,6,5,6,2,2,5
New Zealand,2,7,7,6,7,2,7
New Zealand,8,5,5,8,8,5,6
New Zealand,10,10,10,7,10,5,6
New Zealand,NA,5,NA,3,9,5,4
New Zealand,1,1,1,1,1,7,8
New Zealand,10,10,10,10,10,6,1
New Zealand,8,5,8,8,1,4,7
New Zealand,1,8,10,NA,10,3,1
New Zealand,10,1,10,10,6,3,8
New Zealand,10,10,10,10,10,5,8
New Zealand,10,10,10,10,10,6,1
New Zealand,NA,5,7,8,NA,8,1
New Zealand,10,8,10,10,8,5,1
New Zealand,10,8,8,10,8,6,1
New Zealand,10,8,9,10,8,6,1
New Zealand,NA,NA,NA,NA,NA,NA,NA
New Zealand,8,5,8,10,7,5,1
New Zealand,10,9,9,10,9,6,1
New Zealand,4,5,5,5,5,4,2
New Zealand,7,4,7,8,8,5,6
New Zealand,NA,9,9,9,9,2,1
New Zealand,NA,NA,NA,NA,NA,4,1
New Zealand,10,8,8,10,10,3,1
New Zealand,10,6,6,10,6,4,7
New Zealand,10,8,8,9,6,7,6
New Zealand,10,10,10,10,10,6,1
New Zealand,10,10,10,10,10,6,8
New Zealand,4,4,5,7,8,5,7
New Zealand,8,8,10,10,8,7,1
New Zealand,7,7,7,7,6,6,6
New Zealand,NA,10,10,10,5,5,1
New Zealand,10,10,10,10,10,5,8
New Zealand,9,9,9,9,9,5,6
New Zealand,10,8,8,10,10,3,1
New Zealand,NA,NA,NA,NA,NA,NA,1
New Zealand,10,8,10,10,8,5,2
New Zealand,NA,2,5,NA,NA,4,8
New Zealand,10,10,10,10,8,6,5
New Zealand,1,6,8,8,8,5,4
New Zealand,10,9,8,10,8,6,1
New Zealand,10,10,10,10,10,5,1
New Zealand,10,10,10,10,10,7,1
New Zealand,10,10,10,10,10,3,1
New Zealand,1,3,4,4,2,0,8
New Zealand,5,5,10,10,5,3,6
New Zealand,10,8,9,8,6,4,6
New Zealand,10,10,10,10,10,4,1
New Zealand,10,10,10,10,10,0,2
New Zealand,NA,1,5,1,1,6,6
New Zealand,10,5,10,10,5,6,3
New Zealand,9,1,7,8,8,2,2
New Zealand,8,8,10,10,10,5,7
New Zealand,5,7,9,10,9,5,1
New Zealand,7,NA,5,8,8,3,1
New Zealand,10,8,8,8,8,8,1
New Zealand,1,1,5,1,1,2,8
New Zealand,NA,1,5,5,6,0,2
New Zealand,2,8,8,8,8,2,5
New Zealand,8,1,8,8,8,3,1
New Zealand,6,6,6,8,10,5,2
New Zealand,5,5,5,5,6,1,1
New Zealand,10,8,8,8,8,5,5
New Zealand,10,10,8,10,3,6,7
New Zealand,8,8,8,8,9,5,1
New Zealand,10,10,10,10,10,NA,8
New Zealand,NA,1,7,7,10,5,6
New Zealand,8,8,8,9,8,5,1
New Zealand,8,6,6,8,9,4,2
New Zealand,10,7,10,10,7,6,1
New Zealand,10,8,9,10,6,5,1
New Zealand,10,6,10,10,10,5,1
New Zealand,9,10,7,8,9,5,8
New Zealand,10,10,10,8,5,5,7
New Zealand,10,5,8,10,8,5,1
New Zealand,10,10,10,10,10,6,1
New Zealand,10,8,10,10,8,5,6
New Zealand,2,7,9,8,9,5,1
New Zealand,10,1,5,5,1,2,1
New Zealand,10,10,10,10,10,5,1
New Zealand,10,10,10,10,10,3,6
New Zealand,2,3,5,5,3,5,6
New Zealand,9,2,9,5,8,2,6
New Zealand,9,10,10,6,10,5,1
New Zealand,8,7,7,7,7,7,6
New Zealand,4,4,6,6,8,3,8
New Zealand,10,10,10,10,10,6,1
New Zealand,NA,1,1,1,10,2,7
New Zealand,10,10,10,10,10,6,1
New Zealand,1,10,10,10,10,2,1
New Zealand,10,8,10,10,7,3,1
New Zealand,10,10,10,10,10,7,1
New Zealand,10,10,10,10,10,6,1
New Zealand,4,4,4,5,8,2,7
New Zealand,5,8,8,6,9,2,1
New Zealand,5,8,9,10,2,6,6
New Zealand,9,7,5,9,9,5,1
New Zealand,1,2,6,2,1,4,8
New Zealand,5,2,5,5,8,6,8
New Zealand,10,10,10,10,10,6,1
New Zealand,10,10,10,10,10,2,1
New Zealand,5,6,8,5,2,5,8
New Zealand,8,10,10,10,10,3,1
New Zealand,NA,10,10,10,9,5,2
New Zealand,1,10,10,10,10,NA,1
New Zealand,9,9,9,9,9,4,2
New Zealand,10,8,9,9,9,4,1
New Zealand,NA,NA,NA,NA,NA,5,2
New Zealand,8,5,8,8,5,2,2
